layer_name,other_tag_key,count,pct_of_layer
points,RAÄ:id,1,0.0
points,abandoned,6,0.0
points,abandoned:aeroway,1,0.0
points,abandoned:amenity,3,0.0
points,abandoned:building,1,0.0
points,abandoned:highway,1,0.0
points,abandoned:place,1,0.0
points,abandoned:shop,2,0.0
points,access,3278,1.46
points,access:conditional,2,0.0
points,access:delivery,2,0.0
points,accessibility,1,0.0
points,addr:city,54312,24.15
points,addr:country,68111,30.28
points,addr:district,36,0.02
points,addr:door,3,0.0
points,addr:entrance,19,0.01
points,addr:flats,32,0.01
points,addr:floor,116,0.05
points,addr:housename,105,0.05
points,addr:housenumber,74541,33.14
points,addr:inclusion,14,0.01
points,addr:interpolation,22,0.01
points,addr:level,1,0.0
points,addr:place,254,0.11
points,addr:postcode,35024,15.57
points,addr:source,24,0.01
points,addr:street,74415,33.09
points,addr:unit,326,0.14
points,admin_level,1,0.0
points,advertising,144,0.06
points,aerialway,15,0.01
points,aerodrome,2,0.0
points,aerodrome:type,1,0.0
points,aerospace:product,1,0.0
points,aeroway,32,0.01
points,age,1,0.0
points,air_conditioning,79,0.04
points,airmark,11,0.0
points,al_frecso,1,0.0
points,al_fresco,69,0.03
points,alcohol,10,0.0
points,alt_name,175,0.08
points,alt_name:de,2,0.0
points,alt_name:en,6,0.0
points,alt_name:es,1,0.0
points,alt_name:fit,1,0.0
points,alt_name:fr,1,0.0
points,alt_name:gl,1,0.0
points,alt_name:he,1,0.0
points,alt_name:mi,1,0.0
points,alt_name:nl,1,0.0
points,alt_name:sv,6,0.0
points,alt_name_1,1,0.0
points,alt_name_2,1,0.0
points,alt_name_3,1,0.0
points,alt_shop,1,0.0
points,amenity,28188,12.53
points,amenity:restaurant,1,0.0
points,amenity_1,1,0.0
points,amount,4,0.0
points,amperage,4,0.0
points,animal,13,0.01
points,animal_boarding,5,0.0
points,animal_boarding:type,1,0.0
points,animal_training,1,0.0
points,anime:gift,1,0.0
points,anime:manga,1,0.0
points,anime:video,1,0.0
points,antenna:mount,1,0.0
points,app:apk,30,0.01
points,app:apple,78,0.03
points,app:google,48,0.02
points,appliance,1,0.0
points,archaeological_site,104,0.05
points,architect,4,0.0
points,armrest,575,0.26
points,art,7,0.0
points,artist,19,0.01
points,artist:wikidata,38,0.02
points,artist:wikipedia,10,0.0
points,artist_name,434,0.19
points,artist_name:en,1,0.0
points,artist_name:hu,2,0.0
points,artwork_subject,18,0.01
points,artwork_type,663,0.29
points,association,2,0.0
points,atm,47,0.02
points,attraction,36,0.02
points,authentication,2,0.0
points,authentication:contactless,1,0.0
points,authentication:nfc,4,0.0
points,authentication:none,4,0.0
points,authentication:phone_call,3,0.0
points,authentication:short_message,3,0.0
points,automated,31,0.01
points,automatic_door,24,0.01
points,baby,24,0.01
points,baby_feeding,1,0.0
points,backcountry,5,0.0
points,backrest,6219,2.77
points,badstege,1,0.0
points,bakehouse,1,0.0
points,bar,44,0.02
points,barbeque,1,0.0
points,barrier:rfid,4,0.0
points,bath:open_air,12,0.01
points,bath:sand_bath,12,0.01
points,bath:type,6,0.0
points,battery:repair,1,0.0
points,bay,2,0.0
points,bbq,1,0.0
points,beacon:code,7,0.0
points,beacon:frequency,9,0.0
points,beacon:type,11,0.0
points,beauty,101,0.04
points,bell_tower,3,0.0
points,bench,4846,2.15
points,bench:backrest,5,0.0
points,bench:type,5,0.0
points,bench_count,1,0.0
points,bicycle,2645,1.18
points,bicycle_bypass,3,0.0
points,bicycle_parking,2037,0.91
points,bicycle_rental,1,0.0
points,billiards:pool,1,0.0
points,bin,3429,1.52
points,blind,6,0.0
points,blind:description:de,1,0.0
points,blind:description:en,1,0.0
points,board:title,43,0.02
points,board_type,661,0.29
points,boat,47,0.02
points,boat:clothes,1,0.0
points,boat:parts,1,0.0
points,boat:type,1,0.0
points,bollard,108,0.05
points,booking:sms,1,0.0
points,books,24,0.01
points,bottle,18,0.01
points,boules,1,0.0
points,boundary,1,0.0
points,branch,366,0.16
points,brand,3089,1.37
points,brand:en,1,0.0
points,brand:phone,1,0.0
points,brand:short,1,0.0
points,brand:website,5,0.0
points,brand:wikidata,2800,1.24
points,brand:wikipedia,1229,0.55
points,brand:zh,1,0.0
points,breakfast,1,0.0
points,brewery,11,0.0
points,bridge:support,1,0.0
points,bridleway,1,0.0
points,building,250,0.11
points,building:architecture,1,0.0
points,building:colour,4,0.0
points,building:levels,64,0.03
points,building:material,5,0.0
points,building:part,1,0.0
points,building:use,4,0.0
points,bulk_purchase,54,0.02
points,bunker_type,19,0.01
points,buoy,2,0.0
points,buoy:colour,2,0.0
points,buried,1,0.0
points,buried:wikidata,134,0.06
points,buried:wikimedia_commons,1,0.0
points,buried:wikipedia,134,0.06
points,bus,46,0.02
points,button_operated,1532,0.68
points,cafe,1,0.0
points,cairn,1,0.0
points,callsign,1,0.0
points,camera:angle,1,0.0
points,camera:direction,33,0.01
points,camera:mount,78,0.03
points,camera:type,81,0.04
points,camp_site,1,0.0
points,canoe,1,0.0
points,canoe:service,1,0.0
points,canoe_rental,7,0.0
points,capacity,2387,1.06
points,capacity:baby,1,0.0
points,capacity:car,1,0.0
points,capacity:cargo_bike,1,0.0
points,capacity:disabled,34,0.02
points,capacity:hgv,1,0.0
points,capacity:motorcar,2,0.0
points,capacity:person,1,0.0
points,capacity:persons,6,0.0
points,capacity:women,1,0.0
points,capital,2,0.0
points,car_rental,4,0.0
points,car_wash,1,0.0
points,caravans,1,0.0
points,cargo,11,0.0
points,cargo_bike,16,0.01
points,cash_in,53,0.02
points,cash_out,1,0.0
points,cat,1,0.0
points,category,2,0.0
points,cemetery,134,0.06
points,ceremonial_gate,1,0.0
points,changing_table,116,0.05
points,changing_table:count,1,0.0
points,changing_table:fee,3,0.0
points,changing_table:location,5,0.0
points,charge,29,0.01
points,charge:conditional,1,0.0
points,charging_station:capacity,1,0.0
points,charity,1,0.0
points,check_date,11465,5.1
points,check_date:bench,3,0.0
points,check_date:bin,11,0.0
points,check_date:capacity,131,0.06
points,check_date:collection_times,127,0.06
points,check_date:crossing,77,0.03
points,check_date:crossing:barrier,2,0.0
points,check_date:currency:XBT,6,0.0
points,check_date:diet:gluten_free,2,0.0
points,check_date:diet:vegan,26,0.01
points,check_date:diet:vegetarian,31,0.01
points,check_date:internet_access,2,0.0
points,check_date:lit,17,0.01
points,check_date:opening_hours,3149,1.4
points,check_date:opening_hours:url,2,0.0
points,check_date:recycling,11,0.0
points,check_date:service:bicycle:pump,2,0.0
points,check_date:shelter,901,0.4
points,check_date:smoking,15,0.01
points,check_date:tactile_paving,94,0.04
points,check_date:traffic_signals:sound,21,0.01
points,check_date:traffic_signals:vibration,26,0.01
points,check_date:wheelchair,26,0.01
points,circumference,23,0.01
points,climbing,1,0.0
points,climbing:boulder,2,0.0
points,closed,12,0.01
points,closed:amenity,1,0.0
points,closed:shop,1,0.0
points,clothes,135,0.06
points,clothes:for,1,0.0
points,clothes:wedding,1,0.0
points,club,60,0.03
points,cocktails,5,0.0
points,coffee,3,0.0
points,cold_water,3,0.0
points,collection_times,520,0.23
points,collection_times:signed,3,0.0
points,collector,3,0.0
points,colour,624,0.28
points,column:shape,1,0.0
points,comment,10,0.0
points,comment:se,1,0.0
points,communication:4G,1,0.0
points,communication:5G,1,0.0
points,communication:VHF,1,0.0
points,communication:gsm,1,0.0
points,communication:gsm-r,6,0.0
points,communication:microwave,3,0.0
points,communication:mobile,1,0.0
points,communication:mobile_phone,36,0.02
points,communication:radio,4,0.0
points,communication:satellite,1,0.0
points,communication:shortwave,1,0.0
points,communication:uhf,1,0.0
points,community_centre,13,0.01
points,community_centre:for,9,0.0
points,company,4,0.0
points,compressed_air,44,0.02
points,compressed_air:fee,2,0.0
points,compressed_air:valves,2,0.0
points,conference,1,0.0
points,construction,8,0.0
points,construction:office,1,0.0
points,construction:public_transport,8,0.0
points,construction:railway,8,0.0
points,construction:station,8,0.0
points,construction_date,2,0.0
points,consulate,28,0.01
points,consulting,2,0.0
points,contact:address,2,0.0
points,contact:city,14,0.01
points,contact:email,2535,1.13
points,contact:facebook,179,0.08
points,contact:fax,12,0.01
points,contact:housenumber,2,0.0
points,contact:instagram,180,0.08
points,contact:linkedin,4,0.0
points,contact:mastodon,1,0.0
points,contact:mobile,72,0.03
points,contact:phone,3194,1.42
points,contact:postcode,12,0.01
points,contact:street,24,0.01
points,contact:tiktok,3,0.0
points,contact:twitter,11,0.0
points,contact:webcam,1,0.0
points,contact:website,3338,1.48
points,contact:youtube,2,0.0
points,content,3,0.0
points,controlled,5,0.0
points,conveying,6,0.0
points,country,147,0.07
points,cover,1,0.0
points,covered,3114,1.38
points,craft,282,0.13
points,craft_1,1,0.0
points,crane:type,3,0.0
points,created_at,13,0.01
points,crossing,11210,4.98
points,crossing:activation,1,0.0
points,crossing:barrier,350,0.16
points,crossing:bell,49,0.02
points,crossing:chicane,30,0.01
points,crossing:continuous,50,0.02
points,crossing:island,4928,2.19
points,crossing:light,63,0.03
points,crossing:markings,5544,2.47
points,crossing:saltire,22,0.01
points,crossing:signals,1867,0.83
points,crossing_ref,462,0.21
points,cuisine,2609,1.16
points,currency:BCH,2,0.0
points,currency:EUR,4,0.0
points,currency:GBP,1,0.0
points,currency:SEK,28,0.01
points,currency:USD,1,0.0
points,currency:XBT,9,0.0
points,cycle_barrier,122,0.05
points,cycle_barrier:installation,87,0.04
points,cyclestreet,2,0.0
points,cycleway,8,0.0
points,cycleway:crossing:markings,1,0.0
points,dance:style,4,0.0
points,dance:teaching,4,0.0
points,dataset,1,0.0
points,date,4,0.0
points,date_start,1,0.0
points,defensive_works,1,0.0
points,defibrillator:location,59,0.03
points,defibrillator:location:en,8,0.0
points,defibrillator:location:sv,30,0.01
points,delivery,48,0.02
points,demolished,1,0.0
points,demolished:amenity,1,0.0
points,denomination,43,0.02
points,denotation,1184,0.53
points,departures_board,135,0.06
points,deposit_ring,1,0.0
points,depth,7,0.0
points,description,1767,0.79
points,description:da,8,0.0
points,description:de,8,0.0
points,description:en,262,0.12
points,description:hu,1,0.0
points,description:it,1,0.0
points,description:nl,8,0.0
points,description:se,1,0.0
points,description:sv,158,0.07
points,design,182,0.08
points,designated,4,0.0
points,designation,16,0.01
points,destination,12,0.01
points,destination:ref,1,0.0
points,diameter,63,0.03
points,diameter_crown,23,0.01
points,diet:chicken,5,0.0
points,diet:dairy_free,1,0.0
points,diet:fish,5,0.0
points,diet:gluten_free,38,0.02
points,diet:halal,6,0.0
points,diet:healthy,3,0.0
points,diet:kosher,3,0.0
points,diet:lacto_vegetarian,1,0.0
points,diet:lactose_free,3,0.0
points,diet:meat,20,0.01
points,diet:mediterranean,1,0.0
points,diet:non-vegetarian,2,0.0
points,diet:organic,1,0.0
points,diet:ovo_vegetarian,1,0.0
points,diet:pescetarian,2,0.0
points,diet:rice,1,0.0
points,diet:seafood,1,0.0
points,diet:vegan,375,0.17
points,diet:vegetarian,567,0.25
points,diplomatic,128,0.06
points,diplomatic:services:citizen_services,7,0.0
points,diplomatic:services:immigrant_visas,4,0.0
points,diplomatic:services:non-immigrant_visas,3,0.0
points,diplomatic:services:passport,7,0.0
points,diplomatic:services:study_visa,4,0.0
points,diplomatic:services:visa,7,0.0
points,diplomatic:services:visitor_visa,5,0.0
points,direction,3031,1.35
points,disabled,3,0.0
points,disc_golf,57,0.03
points,dispensing,96,0.04
points,display,21,0.01
points,display:digital,2,0.0
points,distance,4,0.0
points,disused,16,0.01
points,disused:amenity,156,0.07
points,disused:barrier,1,0.0
points,disused:brand,6,0.0
points,disused:brand:wikidata,6,0.0
points,disused:clothes,2,0.0
points,disused:cuisine,12,0.01
points,disused:healthcare,5,0.0
points,disused:highway,3,0.0
points,disused:leisure,2,0.0
points,disused:man_made,1,0.0
points,disused:name,9,0.0
points,disused:office,6,0.0
points,disused:operator,1,0.0
points,disused:operator:wikidata,1,0.0
points,disused:public_transport,2,0.0
points,disused:railway,2,0.0
points,disused:shop,266,0.12
points,disused:tourism,8,0.0
points,dog,11,0.0
points,dog_gate,2,0.0
points,door,450,0.2
points,door:type,1,0.0
points,drinking_water,111,0.05
points,drinking_water:legal,4,0.0
points,drinking_water:refill,2,0.0
points,drinking_water:signed,1,0.0
points,drive_in,2,0.0
points,drive_through,140,0.06
points,dry_cleaning,2,0.0
points,education,86,0.04
points,electronics_repair,1,0.0
points,elevator,8,0.0
points,email,761,0.34
points,embassy,96,0.04
points,emergency,387,0.17
points,emergency:phone,1,0.0
points,emergency_ward_entrance,4,0.0
points,end_date,2,0.0
points,endpoint:busbar,4,0.0
points,enforcement,1,0.0
points,entrance,44880,19.95
points,entrance:addr:housenumber,11,0.0
points,entrance:name,3,0.0
points,erected,3,0.0
points,est_height,8,0.0
points,ethanol,1,0.0
points,exit,3,0.0
points,exit:road_ref,6,0.0
points,facebook,18,0.01
points,faces,4,0.0
points,fair_trade,2,0.0
points,fan,2,0.0
points,fast_food,4,0.0
points,fax,32,0.01
points,fee,1130,0.5
points,fee:conditional,59,0.03
points,fee:zone,1,0.0
points,feeding:for,1,0.0
points,feeding:type,2,0.0
points,female,207,0.09
points,female:signed,133,0.06
points,fence_type,4,0.0
points,ferry,197,0.09
points,fetish,1,0.0
points,fetish:bdsm,1,0.0
points,fetish:bears,1,0.0
points,fetish:leather,1,0.0
points,fetish:rubber,1,0.0
points,fetish:uniform,1,0.0
points,field,1,0.0
points,fire_hydrant:position,39,0.02
points,fire_hydrant:type,88,0.04
points,fireplace,145,0.06
points,fitness_station,70,0.03
points,fixme:addr:housenumber,5,0.0
points,fixme:type,1,0.0
points,flag:colour,1,0.0
points,flag:name,21,0.01
points,flag:type,47,0.02
points,flag:wikidata,23,0.01
points,flag:wikipedia,2,0.0
points,floor,6,0.0
points,floor:material,19,0.01
points,food,15,0.01
points,foot,1327,0.59
points,footway,6,0.0
points,footway:crossing:markings,1,0.0
points,ford,223,0.1
points,fortification_type,9,0.0
points,fountain,49,0.02
points,frequency,5,0.0
points,ft_link,1,0.0
points,ft_symbol,2,0.0
points,fuel,215,0.1
points,fuel:HGV_diesel,1,0.0
points,fuel:adblue,3,0.0
points,fuel:biodiesel,5,0.0
points,fuel:biogas,3,0.0
points,fuel:cbg,2,0.0
points,fuel:cng,21,0.01
points,fuel:diesel,93,0.04
points,fuel:e10,4,0.0
points,fuel:e85,62,0.03
points,fuel:electricity,4,0.0
points,fuel:hvo100,3,0.0
points,fuel:lng,1,0.0
points,fuel:lpg,4,0.0
points,fuel:octane_100,1,0.0
points,fuel:octane_95,88,0.04
points,fuel:octane_98,34,0.02
points,gambling,2,0.0
points,garden:style,1,0.0
points,garden:type,1,0.0
points,gate:type,8,0.0
points,gender_segregated,20,0.01
points,generator:method,6,0.0
points,generator:output,1,0.0
points,generator:output:cold_water,1,0.0
points,generator:output:electricity,3,0.0
points,generator:output:hot_water,1,0.0
points,generator:source,7,0.0
points,generator:type,2,0.0
points,genus,698,0.31
points,genus:en,2,0.0
points,genus:sv,21,0.01
points,geological,3,0.0
points,geomorphology,1,0.0
points,glideslope,2,0.0
points,gluten_free,4,0.0
points,gns_classification,40,0.02
points,gns_populated_place_classification,1,0.0
points,gns_uni,40,0.02
points,golf,438,0.19
points,golf:par,3,0.0
points,goods,1,0.0
points,government,34,0.02
points,grades,14,0.01
points,grate,18,0.01
points,grave,2,0.0
points,guest_house,5,0.0
points,hairdresser,20,0.01
points,handicap,1,0.0
points,handle,4,0.0
points,handrail,8,0.0
points,handwashing:hand_disinfection,1,0.0
points,handwashing:soap,15,0.01
points,happycow:id,4,0.0
points,harbour,3,0.0
points,hazard,1,0.0
points,health_facility:type,5,0.0
points,health_service,1,0.0
points,health_service:child_care,1,0.0
points,health_service:prevention:vaccination,1,0.0
points,health_specialty,2,0.0
points,health_specialty:emergency_medicine,1,0.0
points,health_specialty:meditation,1,0.0
points,health_specialty:orthopaedics,1,0.0
points,health_specialty:paediatrics,1,0.0
points,health_specialty:physiotherapy,1,0.0
points,healthcare,766,0.34
points,healthcare:counselling,1,0.0
points,healthcare:speciality,146,0.06
points,height,301,0.13
points,height:hub,1,0.0
points,heritage,8,0.0
points,heritage:operator,8,0.0
points,heritage:website,5,0.0
points,hgv,4,0.0
points,hide,14,0.01
points,highchair,11,0.0
points,highway:lanes,1,0.0
points,hiking,104,0.05
points,historic,886,0.39
points,historic:amenity,2,0.0
points,historic:civilization,25,0.01
points,historic:era,1,0.0
points,historic:military,1,0.0
points,historic:period,5,0.0
points,historic:shop,1,0.0
points,hoops,13,0.01
points,horse,213,0.09
points,hot_water,12,0.01
points,icao,1,0.0
points,ice_cream,2,0.0
points,iced_water,2,0.0
points,id:raa,3,0.0
points,image,252,0.11
points,image:license,63,0.03
points,image:license:wikidata,7,0.0
points,impromptu,10,0.0
points,incline,2,0.0
points,indoor,525,0.23
points,indoor_seating,877,0.39
points,indoor_seating:comfort,3,0.0
points,industrial,1,0.0
points,informal,7,0.0
points,information,1614,0.72
points,information_type,2,0.0
points,inscription,120,0.05
points,inscription:la,1,0.0
points,inscription:non,4,0.0
points,inscription:normalisation,1,0.0
points,inscription:sv,19,0.01
points,inscription:translitteration,1,0.0
points,instagram,5,0.0
points,int_name,3,0.0
points,intermittent,3,0.0
points,internet_access,356,0.16
points,internet_access:fee,113,0.05
points,internet_access:ssid,11,0.0
points,isced:level,7,0.0
points,jetski:rental,1,0.0
points,junction,27,0.01
points,kayak,11,0.0
points,kayak_rental,12,0.01
points,kerb,1144,0.51
points,kerb:height,2,0.0
points,kettle_hook,1,0.0
points,kids_area,4,0.0
points,kindergarten,1,0.0
points,kitchen,2,0.0
points,ladder,5,0.0
points,ladder:type,1,0.0
points,lamp_model,19,0.01
points,lamp_mount,19008,8.45
points,lamp_type,19612,8.72
points,landuse,13,0.01
points,language:da,1,0.0
points,language:en,1,0.0
points,language:es,1,0.0
points,language:hu,1,0.0
points,language:no,1,0.0
points,language:sv,1,0.0
points,lantern,123,0.05
points,last_check,1,0.0
points,last_checked,1,0.0
points,laundry_service,8,0.0
points,lay,11,0.0
points,layer,1548,0.69
points,lcn_ref,22,0.01
points,leaf_cycle,2449,1.09
points,leaf_type,5061,2.25
points,leisure,3716,1.65
points,length,5,0.0
points,level,2310,1.03
points,level:ref,17,0.01
points,lgbtq,1,0.0
points,lgbtq:men,1,0.0
points,lgbtq:signed,2,0.0
points,license_classes,2,0.0
points,lid,2,0.0
points,lifeguard,4,0.0
points,lift_gate:type,35,0.02
points,light:count,5107,2.27
points,light:direction,44,0.02
points,light:lit,1402,0.62
points,light:method,1404,0.62
points,light:power,103,0.05
points,light:shape,1416,0.63
points,light:support,112,0.05
points,light:tilt,36,0.02
points,light_rail,115,0.05
points,light_source,1437,0.64
points,line_arrangement,4,0.0
points,line_attachment,149,0.07
points,line_management,33,0.01
points,lit,2556,1.14
points,live_music,2,0.0
points,loc_name,13,0.01
points,loc_ref,770,0.34
points,local_ref,579,0.26
points,localizer,2,0.0
points,location,190,0.08
points,location:transition,26,0.01
points,lock,1,0.0
points,lock:type,1,0.0
points,lock_type,3,0.0
points,lockable,24,0.01
points,locked,223,0.1
points,lottery,1,0.0
points,luminous,2,0.0
points,lunch,3,0.0
points,lunch:buffet,1,0.0
points,lunch:menu,1,0.0
points,male,222,0.1
points,male:signed,133,0.06
points,manhole,92,0.04
points,manometer,4,0.0
points,manufacturer,7,0.0
points,map,6,0.0
points,map:url:jpg,1,0.0
points,map_size,98,0.04
points,map_type,106,0.05
points,mapillary,695,0.31
points,mapillary:image,98,0.04
points,mapillary:map_feature,2,0.0
points,marker,5,0.0
points,martial_arts,1,0.0
points,massage,26,0.01
points,material,4121,1.83
points,max_age,7,0.0
points,maxaxleload,1,0.0
points,maxheight,91,0.04
points,maxheight:signed,47,0.02
points,maxspeed,32,0.01
points,maxstay,18,0.01
points,maxstay:conditional,2,0.0
points,maxweight,11,0.0
points,maxwidth,37,0.02
points,maxwidth:physical,68,0.03
points,meadow,1,0.0
points,mechanical_driver,5,0.0
points,medical_system:western,2,0.0
points,megalith_type,4,0.0
points,membership,1,0.0
points,memorial,88,0.04
points,memorial:addr,3,0.0
points,menu:url,1,0.0
points,message,1,0.0
points,microbrewery,12,0.01
points,microroasting,1,0.0
points,microwave_oven,1,0.0
points,military,60,0.03
points,min_age,17,0.01
points,mineral,4,0.0
points,mobile,8,0.0
points,mobile_phone:repair,4,0.0
points,model,21,0.01
points,model:wikipedia,1,0.0
points,mofa,11,0.0
points,monitoring:bicycle,8,0.0
points,monitoring:pedestrian,1,0.0
points,monitoring:sky_brightness,1,0.0
points,monitoring:weather,2,0.0
points,mooring,2,0.0
points,moped,16,0.01
points,motor_vehicle,589,0.26
points,motor_vehicle:conditional,4,0.0
points,motorboat,1,0.0
points,motorcar,161,0.07
points,motorcycle,58,0.03
points,moved,13,0.01
points,mtb,15,0.01
points,mtb:type,1,0.0
points,museum,16,0.01
points,musical_instrument,1,0.0
points,name:ab,1,0.0
points,name:alt,1,0.0
points,name:am,1,0.0
points,name:an,1,0.0
points,name:ang,1,0.0
points,name:ar,5,0.0
points,name:arc,1,0.0
points,name:arz,1,0.0
points,name:ast,1,0.0
points,name:av,1,0.0
points,name:az,1,0.0
points,name:azb,1,0.0
points,name:ba,1,0.0
points,name:bat-smg,1,0.0
points,name:be,1,0.0
points,name:be-tarask,1,0.0
points,name:bg,1,0.0
points,name:bh,1,0.0
points,name:bm,1,0.0
points,name:bn,1,0.0
points,name:bo,1,0.0
points,name:br,1,0.0
points,name:ca,2,0.0
points,name:ce,1,0.0
points,name:ckb,1,0.0
points,name:co,1,0.0
points,name:cs,2,0.0
points,name:csb,1,0.0
points,name:cu,1,0.0
points,name:cv,1,0.0
points,name:da,2,0.0
points,name:de,30,0.01
points,name:diq,1,0.0
points,name:el,1,0.0
points,name:en,501,0.22
points,name:eo,1,0.0
points,name:es,11,0.0
points,name:et,5,0.0
points,name:eu,1,0.0
points,name:ext,1,0.0
points,name:fa,4,0.0
points,name:fi,149,0.07
points,name:fit,1,0.0
points,name:fj,1,0.0
points,name:fo,1,0.0
points,name:formal,1,0.0
points,name:fr,60,0.03
points,name:fy,1,0.0
points,name:ga,1,0.0
points,name:gl,1,0.0
points,name:gn,1,0.0
points,name:grc,1,0.0
points,name:gsw,1,0.0
points,name:he,3,0.0
points,name:hi,1,0.0
points,name:hr,1,0.0
points,name:ht,1,0.0
points,name:hu,3,0.0
points,name:hy,1,0.0
points,name:is,1,0.0
points,name:it,3,0.0
points,name:iu,1,0.0
points,name:ja,6,0.0
points,name:ka,2,0.0
points,name:kab,1,0.0
points,name:kk,1,0.0
points,name:kn,1,0.0
points,name:ko,3,0.0
points,name:koi,1,0.0
points,name:ku,1,0.0
points,name:kv,1,0.0
points,name:la,2,0.0
points,name:lad,1,0.0
points,name:lij,1,0.0
points,name:lmo,1,0.0
points,name:lt,3,0.0
points,name:ltg,1,0.0
points,name:lv,4,0.0
points,name:lzh,1,0.0
points,name:mdf,1,0.0
points,name:mhr,1,0.0
points,name:mi,2,0.0
points,name:mk,1,0.0
points,name:ml,1,0.0
points,name:mn,1,0.0
points,name:mr,1,0.0
points,name:mrj,1,0.0
points,name:mt,1,0.0
points,name:my,1,0.0
points,name:myv,1,0.0
points,name:mzn,1,0.0
points,name:nah,1,0.0
points,name:nds,1,0.0
points,name:ne,1,0.0
points,name:nl,3,0.0
points,name:no,1,0.0
points,name:nv,1,0.0
points,name:oc,1,0.0
points,name:os,1,0.0
points,name:pa,2,0.0
points,name:pl,4,0.0
points,name:pms,1,0.0
points,name:pnb,1,0.0
points,name:ps,1,0.0
points,name:pt,6,0.0
points,name:qu,1,0.0
points,name:ro,3,0.0
points,name:ru,82,0.04
points,name:sah,1,0.0
points,name:sc,1,0.0
points,name:sd,1,0.0
points,name:se,4,0.0
points,name:signed,10,0.0
points,name:sju,1,0.0
points,name:sk,3,0.0
points,name:sma,1,0.0
points,name:smj,1,0.0
points,name:smn,1,0.0
points,name:sq,1,0.0
points,name:sr,3,0.0
points,name:sv,403,0.18
points,name:szl,1,0.0
points,name:ta,1,0.0
points,name:te,1,0.0
points,name:technical,6,0.0
points,name:tg,1,0.0
points,name:th,1,0.0
points,name:tk,1,0.0
points,name:tl,1,0.0
points,name:to,1,0.0
points,name:tr,4,0.0
points,name:tt,1,0.0
points,name:ty,1,0.0
points,name:udm,1,0.0
points,name:ug,1,0.0
points,name:uk,5,0.0
points,name:ur,2,0.0
points,name:uz,1,0.0
points,name:vec,1,0.0
points,name:vi,1,0.0
points,name:vro,1,0.0
points,name:wa,1,0.0
points,name:wo,1,0.0
points,name:yi,2,0.0
points,name:yue,1,0.0
points,name:zh,10,0.0
points,name:zh-Hans,3,0.0
points,name:zh-Hant,5,0.0
points,name:zu,1,0.0
points,name_full,1,0.0
points,narrow,4,0.0
points,natural,12881,5.73
points,navigationaid,1,0.0
points,netex:quay:id:SE-SL,8,0.0
points,netex:stopplaceentrance:id:SE-SL,3,0.0
points,network,7629,3.39
points,network:wikidata,2801,1.25
points,network:wikipedia,186,0.08
points,noexit,522,0.23
points,nohousenumber,1,0.0
points,noname,10,0.0
points,noref,23,0.01
points,not:brand:wikidata,6,0.0
points,not:network:wikidata,20,0.01
points,not:official_name,2,0.0
points,not:official_name:sv,2,0.0
points,not:tourism,1,0.0
points,note:en,5,0.0
points,note:levels,1,0.0
points,note:name,1,0.0
points,note:opening_hours,1,0.0
points,note:organisationsnummer,1,0.0
points,note:route_ref,1,0.0
points,numbers,4,0.0
points,obelisk:colour,1,0.0
points,observation,10,0.0
points,office,1050,0.47
points,official_name,93,0.04
points,official_name:en,58,0.03
points,official_name:lv,1,0.0
points,official_name:pt,1,0.0
points,official_name:sv,56,0.02
points,official_name:tr,1,0.0
points,official_name:zh-Hans,1,0.0
points,official_name:zh-Hant,1,0.0
points,old:name,1,0.0
points,old_name,74,0.03
points,old_name2,2,0.0
points,openfire,1,0.0
points,opening,1,0.0
points,opening_date,24,0.01
points,opening_hours,8351,3.71
points,opening_hours:covid19,6,0.0
points,opening_hours:drive_through,1,0.0
points,opening_hours:kitchen,2,0.0
points,opening_hours:lunch,2,0.0
points,opening_hours:reception,1,0.0
points,opening_hours:signed,309,0.14
points,opening_hours:special:url,1,0.0
points,opening_hours:summer,1,0.0
points,opening_hours:url,28,0.01
points,opening_hours:winter,1,0.0
points,operational_status,1,0.0
points,operator,5411,2.41
points,operator:en,2,0.0
points,operator:phone,1,0.0
points,operator:short,3,0.0
points,operator:type,155,0.07
points,operator:website,3,0.0
points,operator:wikidata,431,0.19
points,operator:wikipedia,101,0.04
points,org_ref,1,0.0
points,organic,16,0.01
points,organisationsnummer,11,0.0
points,orientation,13,0.01
points,origin,3,0.0
points,outdoor,2,0.0
points,outdoor_area,2,0.0
points,outdoor_seating,1249,0.56
points,outdoor_seating:comfort,3,0.0
points,oven,1,0.0
points,overlap,1,0.0
points,owner,81,0.04
points,ownership,66,0.03
points,panoramax,28,0.01
points,panoramax:0,15,0.01
points,panoramax:1,14,0.01
points,panoramax:2,9,0.0
points,panoramax:3,1,0.0
points,panoramax:4,1,0.0
points,panoramax:5,1,0.0
points,panoramax:6,1,0.0
points,panoramax:7,1,0.0
points,parcel_locker:type,1,0.0
points,parcel_mail_in,51,0.02
points,parcel_pickup,84,0.04
points,park_ride,4,0.0
points,parking,455,0.2
points,parking:fee,13,0.01
points,parking:left,1,0.0
points,parking:left:restriction,1,0.0
points,parking:right,1,0.0
points,parking:right:fee,1,0.0
points,parking:right:fee:conditional,1,0.0
points,parking:right:fee:zone,1,0.0
points,parking:right:orientation,1,0.0
points,parking:right:restriction:conditional,1,0.0
points,parking:right:restriction:reason:conditional,1,0.0
points,parking:right:zone,1,0.0
points,parking_space,14,0.01
points,parkteater,1,0.0
